"","state","horizon","target_end_date","reference_date","target","output_type","output_type_id","value","location"
"4273","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,4132,NA
"4274","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,5090,NA
"4275","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,5968,NA
"4276","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,6795,NA
"4277","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,4256,NA
"4278","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,5242,NA
"4279","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,6146,NA
"4280","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,6998,NA
"4281","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,4382,NA
"4282","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,5397,NA
"4283","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,6328,NA
"4284","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,7204,NA
"4285","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,4512,NA
"4286","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,5557,NA
"4287","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,6516,NA
"4288","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,7419,NA
"4289","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,4650,NA
"4290","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,5727,NA
"4291","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,6714,NA
"4292","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,7645,NA
"4293","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,4797,NA
"4294","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,5909,NA
"4295","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,6928,NA
"4296","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,7888,NA
"4297","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,4960,NA
"4298","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,6109,NA
"4299","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,7163,NA
"4300","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,8156,NA
"4301","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,5146,NA
"4302","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,6338,NA
"4303","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,7431,NA
"4304","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,8461,NA
"4305","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,5369,NA
"4306","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,6612,NA
"4307","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,7752,NA
"4308","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,8826,NA
"4309","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,5657,NA
"4310","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,6967,NA
"4311","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,8168,NA
"4312","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,9300,NA
"4313","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,6103,NA
"4314","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,7516,NA
"4315","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,8812,NA
"4316","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,10032,NA
"4317","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,6507,NA
"4318","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,8014,NA
"4319","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,9396,NA
"4320","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,10697,NA
"4321","USA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,6999,NA
"4322","USA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,8619,NA
"4323","USA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,10105,NA
"4324","USA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,11505,NA
"4325","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,5,"49"
"4326","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,6,"49"
"4327","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,8,"49"
"4328","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,9,"49"
"4329","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,7,"49"
"4330","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,8,"49"
"4331","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,10,"49"
"4332","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,12,"49"
"4333","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,8,"49"
"4334","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,10,"49"
"4335","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,12,"49"
"4336","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,14,"49"
"4337","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,10,"49"
"4338","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,12,"49"
"4339","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,15,"49"
"4340","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,17,"49"
"4341","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,12,"49"
"4342","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,14,"49"
"4343","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,17,"49"
"4344","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,19,"49"
"4345","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,13,"49"
"4346","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,15,"49"
"4347","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,19,"49"
"4348","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,21,"49"
"4349","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,14,"49"
"4350","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,17,"49"
"4351","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,20,"49"
"4352","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,23,"49"
"4353","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,15,"49"
"4354","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,18,"49"
"4355","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,22,"49"
"4356","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,24,"49"
"4357","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,16,"49"
"4358","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,19,"49"
"4359","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,23,"49"
"4360","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,26,"49"
"4361","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,17,"49"
"4362","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,20,"49"
"4363","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,24,"49"
"4364","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,27,"49"
"4365","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,18,"49"
"4366","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,21,"49"
"4367","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,26,"49"
"4368","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,28,"49"
"4369","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,19,"49"
"4370","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,22,"49"
"4371","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,27,"49"
"4372","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,30,"49"
"4373","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,20,"49"
"4374","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,24,"49"
"4375","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,28,"49"
"4376","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,31,"49"
"4377","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,21,"49"
"4378","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,25,"49"
"4379","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,30,"49"
"4380","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,33,"49"
"4381","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,22,"49"
"4382","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,26,"49"
"4383","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,31,"49"
"4384","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,35,"49"
"4385","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,23,"49"
"4386","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,27,"49"
"4387","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,33,"49"
"4388","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,37,"49"
"4389","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,25,"49"
"4390","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,29,"49"
"4391","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,35,"49"
"4392","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,39,"49"
"4393","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,26,"49"
"4394","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,31,"49"
"4395","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,37,"49"
"4396","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,41,"49"
"4397","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,28,"49"
"4398","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,33,"49"
"4399","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,40,"49"
"4400","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,44,"49"
"4401","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,31,"49"
"4402","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,36,"49"
"4403","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,43,"49"
"4404","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,48,"49"
"4405","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,35,"49"
"4406","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,41,"49"
"4407","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,48,"49"
"4408","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,53,"49"
"4409","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,38,"49"
"4410","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,45,"49"
"4411","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,53,"49"
"4412","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,59,"49"
"4413","UT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,43,"49"
"4414","UT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,50,"49"
"4415","UT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,59,"49"
"4416","UT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,66,"49"
"4417","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,18,"51"
"4418","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,27,"51"
"4419","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,34,"51"
"4420","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,41,"51"
"4421","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,21,"51"
"4422","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,30,"51"
"4423","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,39,"51"
"4424","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,46,"51"
"4425","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,23,"51"
"4426","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,34,"51"
"4427","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,42,"51"
"4428","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,51,"51"
"4429","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,26,"51"
"4430","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,37,"51"
"4431","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,47,"51"
"4432","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,56,"51"
"4433","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,28,"51"
"4434","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,40,"51"
"4435","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,50,"51"
"4436","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,60,"51"
"4437","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,30,"51"
"4438","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,42,"51"
"4439","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,53,"51"
"4440","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,63,"51"
"4441","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,32,"51"
"4442","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,44,"51"
"4443","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,56,"51"
"4444","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,66,"51"
"4445","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,33,"51"
"4446","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,46,"51"
"4447","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,58,"51"
"4448","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,68,"51"
"4449","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,34,"51"
"4450","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,48,"51"
"4451","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,60,"51"
"4452","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,71,"51"
"4453","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,36,"51"
"4454","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,50,"51"
"4455","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,62,"51"
"4456","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,73,"51"
"4457","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,37,"51"
"4458","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,51,"51"
"4459","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,64,"51"
"4460","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,76,"51"
"4461","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,38,"51"
"4462","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,53,"51"
"4463","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,66,"51"
"4464","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,78,"51"
"4465","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,39,"51"
"4466","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,55,"51"
"4467","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,68,"51"
"4468","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,80,"51"
"4469","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,41,"51"
"4470","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,57,"51"
"4471","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,70,"51"
"4472","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,83,"51"
"4473","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,42,"51"
"4474","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,58,"51"
"4475","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,72,"51"
"4476","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,85,"51"
"4477","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,44,"51"
"4478","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,60,"51"
"4479","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,75,"51"
"4480","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,88,"51"
"4481","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,45,"51"
"4482","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,63,"51"
"4483","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,77,"51"
"4484","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,91,"51"
"4485","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,47,"51"
"4486","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,65,"51"
"4487","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,80,"51"
"4488","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,95,"51"
"4489","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,49,"51"
"4490","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,68,"51"
"4491","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,84,"51"
"4492","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,99,"51"
"4493","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,52,"51"
"4494","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,72,"51"
"4495","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,89,"51"
"4496","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,104,"51"
"4497","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,57,"51"
"4498","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,78,"51"
"4499","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,96,"51"
"4500","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,112,"51"
"4501","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,61,"51"
"4502","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,83,"51"
"4503","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,102,"51"
"4504","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,120,"51"
"4505","VA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,66,"51"
"4506","VA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,90,"51"
"4507","VA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,110,"51"
"4508","VA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,129,"51"
"4509","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"50"
"4510","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"50"
"4511","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"50"
"4512","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"50"
"4513","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,0,"50"
"4514","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,0,"50"
"4515","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,0,"50"
"4516","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,0,"50"
"4517","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,0,"50"
"4518","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,0,"50"
"4519","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,0,"50"
"4520","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,0,"50"
"4521","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,0,"50"
"4522","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,0,"50"
"4523","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,0,"50"
"4524","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,1,"50"
"4525","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,0,"50"
"4526","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,0,"50"
"4527","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,1,"50"
"4528","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,1,"50"
"4529","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,0,"50"
"4530","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,0,"50"
"4531","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,1,"50"
"4532","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,2,"50"
"4533","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,0,"50"
"4534","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,1,"50"
"4535","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,1,"50"
"4536","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,2,"50"
"4537","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,0,"50"
"4538","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,1,"50"
"4539","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,2,"50"
"4540","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,2,"50"
"4541","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,0,"50"
"4542","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,1,"50"
"4543","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,2,"50"
"4544","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,3,"50"
"4545","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,0,"50"
"4546","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,1,"50"
"4547","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,2,"50"
"4548","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,3,"50"
"4549","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,0,"50"
"4550","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,1,"50"
"4551","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,2,"50"
"4552","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,3,"50"
"4553","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,1,"50"
"4554","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,1,"50"
"4555","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,3,"50"
"4556","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,4,"50"
"4557","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,1,"50"
"4558","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,2,"50"
"4559","VT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,3,"50"
"4560","VT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,4,"50"
"4561","VT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,1,"50"
"4562","VT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,2,"50"
